ltrans=1.0;unitid=00:00:24:c4:67:b0;timestamp=1206698418
timestamp;lat;lon;speed;direction;toerental_schroef_1;toerental_schroef_2
1206698868;52.439333;4.825933;1.150000;319.600000;8864;9129
1206698873;52.439350;4.825917;1.260000;325.300000;6682;9000
1206698879;52.439350;4.825900;0.000000;0.000000;625;13560
1206698886;52.439350;4.825900;0.000000;0.000000;8781;9168
1206698891;52.439367;4.825900;0.000000;0.000000;12015;9082
1206698896;52.439367;4.825900;0.000000;0.000000;12095;4442
1206698901;52.439367;4.825883;0.000000;0.000000;10480;719
1206698906;52.439367;4.825883;0.000000;0.000000;2038;9000
1206698912;52.439367;4.825883;0.000000;0.000000;10564;9097
1206698917;52.439367;4.825883;0.000000;0.000000;13498;1196
1206698922;52.439367;4.825883;0.000000;0.000000;9034;467
1206698927;52.439367;4.825883;0.000000;0.000000;9715;298
1206698932;52.439367;4.825883;0.000000;0.000000;13538;217
1206698937;52.439383;4.825883;0.000000;0.000000;9120;133
1206698944;52.439383;4.825883;0.000000;0.000000;8950;136
1206698949;52.439383;4.825883;0.000000;0.000000;8953;137
1206698955;52.439383;4.825883;0.000000;0.000000;8864;91
1206698960;52.439383;4.825883;0.000000;0.000000;8864;88
1206698965;52.439383;4.825867;0.000000;0.000000;8950;48
1206698970;52.439383;4.825867;0.000000;0.000000;8953;48
1206698975;52.439383;4.825867;0.000000;0.000000;8944;48
1206698980;52.439383;4.825867;0.000000;0.000000;8950;48
1206698986;52.439400;4.825867;0.000000;0.000000;8944;48
1206698991;52.439400;4.825867;0.000000;0.000000;8944;48
1206698996;52.439400;4.825867;0.000000;0.000000;8951;48
1206699002;52.439400;4.825850;0.000000;0.000000;8953;48
1206699018;52.439417;4.825833;0.000000;0.000000;8904;48
1206699026;52.439417;4.825833;0.000000;0.000000;8951;48
1206699031;52.439417;4.825833;0.000000;0.000000;8906;48
1206699036;52.439417;4.825833;0.000000;0.000000;8864;48
1206699041;52.439417;4.825833;0.000000;0.000000;8864;48
1206699046;52.439417;4.825833;0.000000;0.000000;8864;48
1206699052;52.439417;4.825817;0.000000;0.000000;8863;48
1206699057;52.439417;4.825817;0.000000;0.000000;8904;48
1206699063;52.439417;4.825817;0.000000;0.000000;8904;48
1206699068;52.439417;4.825817;0.000000;0.000000;8863;48
1206699073;52.439417;4.825817;0.000000;0.000000;8946;48
1206699079;52.439417;4.825817;0.000000;0.000000;8904;48
1206699084;52.439417;4.825817;0.000000;0.000000;8904;48
1206699089;52.439417;4.825817;0.000000;0.000000;6042;49
1206699094;52.439417;4.825817;0.000000;0.000000;837;48
1206699099;52.439400;4.825833;0.000000;0.000000;415;48
1206699104;52.439417;4.825833;0.000000;0.000000;279;48
1206699109;52.439417;4.825817;0.000000;0.000000;197;48
1206699115;52.439417;4.825817;0.000000;0.000000;197;48
1206699120;52.439417;4.825817;0.000000;0.000000;151;48
1206699126;52.439417;4.825817;0.000000;0.000000;111;48
1206699132;52.439417;4.825817;0.000000;0.000000;111;48
1206699137;52.439350;4.825717;4.680000;350.900000;108;48
1206699142;52.439383;4.825800;0.000000;0.000000;107;48
1206699147;52.439383;4.825817;0.000000;0.000000;114;48
1206699152;52.439383;4.825833;0.000000;0.000000;114;48
1206699157;52.439383;4.825833;0.000000;0.000000;111;48
1206699163;52.439400;4.825850;0.000000;0.000000;68;48
1206699168;52.439400;4.825850;0.000000;0.000000;72;48
1206699173;52.439400;4.825850;0.000000;0.000000;67;48
1206699178;52.439400;4.825850;0.000000;0.000000;67;48
1206699185;52.439417;4.825850;0.000000;0.000000;69;48
1206699190;52.439417;4.825850;0.000000;0.000000;67;48
1206699195;52.439417;4.825850;0.000000;0.000000;69;48
1206699200;52.439417;4.825850;0.000000;0.000000;67;48
1206699205;52.439433;4.825850;0.000000;0.000000;25;48
1206699211;52.439433;4.825850;0.000000;0.000000;25;48
1206699216;52.439433;4.825850;0.000000;0.000000;25;48
1206699221;52.439433;4.825833;0.000000;0.000000;25;48
1206699226;52.439433;4.825833;0.000000;0.000000;27;47
1206699231;52.439450;4.825833;0.000000;0.000000;29;48
1206699236;52.439450;4.825833;0.000000;0.000000;27;48
1206699242;52.439450;4.825833;0.000000;0.000000;27;48
1206699248;52.439450;4.825833;0.000000;0.000000;27;48
1206699253;52.439433;4.825833;0.000000;0.000000;27;48
1206699258;52.439433;4.825833;0.000000;0.000000;27;48
1206699263;52.439433;4.825833;0.000000;0.000000;27;48
1206699269;52.439433;4.825833;0.000000;0.000000;27;48
1206699274;52.439433;4.825833;0.000000;0.000000;27;48
1206699279;52.439433;4.825833;0.000000;0.000000;27;48
1206699284;52.439433;4.825833;0.000000;0.000000;27;48
1206699289;52.439433;4.825850;0.000000;0.000000;25;48
1206699294;52.439417;4.825833;0.000000;0.000000;25;48
1206699300;52.439417;4.825833;0.000000;0.000000;27;48
1206699310;52.439417;4.825833;0.000000;0.000000;27;48
1206699318;52.439417;4.825833;0.000000;0.000000;27;48
1206699324;52.439417;4.825833;0.000000;0.000000;27;48
1206699330;52.439417;4.825833;0.000000;0.000000;27;48
1206699335;52.439417;4.825833;0.000000;0.000000;27;48
1206699340;52.439417;4.825833;0.000000;0.000000;27;48
1206699345;52.439417;4.825850;0.000000;0.000000;27;53
1206699350;52.439417;4.825833;0.000000;0.000000;27;48
1206699355;52.439417;4.825850;0.000000;0.000000;27;48
1206699361;52.439417;4.825850;0.000000;0.000000;27;47
1206699367;52.439417;4.825850;0.000000;0.000000;25;48
1206699373;52.439417;4.825850;0.000000;0.000000;25;48
1206699378;52.439417;4.825850;0.000000;0.000000;25;48
1206699383;52.439417;4.825850;0.000000;0.000000;25;48
1206699388;52.439417;4.825833;0.000000;0.000000;27;48
1206699393;52.439417;4.825833;0.000000;0.000000;25;48
1206699399;52.439417;4.825833;0.000000;0.000000;25;48
1206699404;52.439417;4.825833;0.000000;0.000000;27;48
1206699409;52.439417;4.825833;0.000000;0.000000;27;48
1206699414;52.439417;4.825833;0.000000;0.000000;27;48
1206699419;52.439417;4.825833;0.000000;0.000000;27;48
1206699426;52.439417;4.825833;0.000000;0.000000;27;48
1206699431;52.439417;4.825833;0.000000;0.000000;27;48
1206699436;52.439417;4.825833;0.000000;0.000000;9288;48
1206699442;52.439417;4.825833;0.000000;0.000000;8949;48
1206699447;52.439417;4.825833;0.000000;0.000000;8953;48
1206699452;52.439417;4.825833;0.000000;0.000000;8946;48
1206699457;52.439417;4.825833;0.000000;0.000000;9034;48
1206699462;52.439417;4.825833;0.000000;0.000000;9034;48
1206699467;52.439417;4.825833;0.000000;0.000000;9034;48
1206699473;52.439417;4.825833;0.000000;0.000000;9034;48
1206699478;52.439417;4.825833;0.000000;0.000000;8994;48
1206699485;52.439417;4.825833;0.000000;0.000000;8994;48
1206699490;52.439417;4.825833;0.000000;0.000000;8993;48
1206699495;52.439417;4.825833;0.000000;0.000000;9034;48
1206699501;52.439417;4.825833;0.000000;0.000000;8948;48
1206699506;52.439417;4.825833;0.000000;0.000000;8953;48
1206699511;52.439417;4.825833;0.000000;0.000000;9034;48
1206699516;52.439417;4.825833;0.000000;0.000000;1130;48
1206699521;52.439417;4.825833;0.000000;0.000000;450;48
1206699527;52.439417;4.825850;0.000000;0.000000;9163;48
1206699532;52.439417;4.825850;0.000000;0.000000;9120;48
1206699537;52.439417;4.825850;0.000000;0.000000;12095;48
1206699543;52.439417;4.825850;0.000000;0.000000;8864;48
1206699548;52.439417;4.825850;0.000000;0.000000;8953;48
1206699553;52.439417;4.825850;0.000000;0.000000;13189;50
1206699559;52.439417;4.825850;0.000000;0.000000;10994;48
1206699564;52.439417;4.825850;0.000000;0.000000;11076;48
1206699569;52.439417;4.825850;0.000000;0.000000;13626;48
1206699577;52.439417;4.825850;0.000000;0.000000;13628;48
1206699582;52.439417;4.825850;0.000000;0.000000;13628;48
1206699587;52.439417;4.825850;0.000000;0.000000;13451;48
1206699593;52.439433;4.825833;0.000000;0.000000;13453;48
1206699598;52.439433;4.825817;0.000000;0.000000;13538;48
1206699614;52.439467;4.825783;0.000000;0.000000;9074;9082
1206699622;52.439483;4.825767;0.000000;0.000000;9074;9084
1206699627;52.439500;4.825767;0.000000;0.000000;12177;12725
1206699632;52.439500;4.825750;0.000000;0.000000;12776;12807
1206699637;52.439533;4.825733;1.660000;343.900000;12817;12847
1206699643;52.439567;4.825717;1.830000;338.400000;12946;12894
1206699648;52.439600;4.825700;2.300000;330.100000;12817;12767
1206699653;52.439633;4.825667;2.010000;333.400000;12865;12847
1206699658;52.439667;4.825650;2.690000;340.300000;9204;9171
1206699665;52.439717;4.825617;2.300000;331.400000;9204;9148
1206699670;52.439733;4.825600;2.800000;334.900000;9163;9082
1206699675;52.439767;4.825567;2.840000;332.500000;10810;11826
1206699680;52.439800;4.825533;2.840000;328.000000;12522;12513
1206699686;52.439850;4.825500;3.040000;327.900000;12517;12516
1206699691;52.439883;4.825467;3.060000;312.900000;12606;12557
1206699696;52.439917;4.825433;3.400000;327.700000;12517;12557
1206699701;52.439967;4.825400;3.630000;335.200000;12557;12597
1206699706;52.440000;4.825367;3.430000;331.700000;12436;12476
1206699711;52.440033;4.825350;3.500000;329.600000;12392;12434
1206699717;52.440083;4.825300;3.300000;325.700000;12436;12516
1206699723;52.440133;4.825250;3.070000;328.300000;12518;12597
1206699728;52.440167;4.825233;3.080000;333.700000;12476;12683
1206699733;52.440200;4.825200;2.720000;323.200000;12447;12564
1206699739;52.440233;4.825167;3.070000;341.200000;12436;12597
1206699744;52.440233;4.825133;2.820000;336.200000;8993;9375
1206699749;52.440267;4.825083;2.180000;330.300000;9033;9082
1206699754;52.440300;4.825050;2.330000;331.300000;8945;9040
1206699759;52.440333;4.825017;2.470000;325.400000;8949;9040
1206699764;52.440350;4.825017;2.550000;325.800000;16429;16693
1206699770;52.440400;4.824983;3.100000;334.600000;16430;16783
1206699775;52.440433;4.824950;3.930000;346.600000;16469;16783
1206699780;52.440483;4.824950;3.150000;287.900000;16430;16697
1206699787;52.440550;4.824900;5.120000;334.500000;16435;16699
1206699792;52.440617;4.824850;5.450000;336.700000;16469;16699
1206699797;52.440667;4.824800;6.160000;336.000000;16471;16701
1206699802;52.440733;4.824750;6.330000;337.100000;16519;16697
1206699807;52.440817;4.824683;6.660000;336.000000;16559;16782
1206699812;52.440883;4.824633;6.770000;339.500000;16514;16703
1206699818;52.440983;4.824567;7.610000;338.200000;16519;16782
1206699823;52.441067;4.824500;8.610000;338.700000;16519;16782
1206699828;52.441167;4.824450;8.350000;336.700000;16560;16782
1206699833;52.441267;4.824383;9.730000;340.100000;16556;16782
1206699839;52.441400;4.824300;8.530000;339.300000;16559;16782
1206699846;52.441550;4.824200;8.990000;337.900000;16558;16743
1206699851;52.441667;4.824133;9.530000;336.200000;16519;16742
1206699856;52.441767;4.824050;9.850000;335.900000;16599;16698
1206699861;52.441883;4.823967;9.810000;335.000000;16600;16743
1206699866;52.442000;4.823900;9.990000;337.500000;16600;16702
1206699871;52.442117;4.823800;10.090000;338.600000;16519;16702
1206699877;52.442250;4.823717;10.810000;339.400000;16640;16826
1206699882;52.442383;4.823667;10.430000;337.900000;16600;16782
1206699887;52.442500;4.823583;11.440000;335.200000;16603;16742
1206699892;52.442633;4.823533;11.940000;353.000000;16600;16703
1206699897;52.442767;4.823450;11.010000;340.000000;16600;16783
1206699913;52.443150;4.823217;12.030000;339.900000;16599;16782
1206699921;52.443350;4.823067;10.870000;339.600000;16564;16723
1206699926;52.443483;4.823000;10.440000;338.100000;16940;16702
1206699932;52.443617;4.822883;11.030000;335.600000;16940;16772
1206699937;52.443750;4.822800;10.640000;328.800000;16939;16702
1206699942;52.443867;4.822700;10.760000;335.600000;16942;16702
1206699947;52.444000;4.822617;10.880000;337.500000;16940;16782
1206699953;52.444150;4.822500;11.220000;336.900000;16942;16783
1206699958;52.444283;4.822400;11.110000;336.500000;16900;16732
1206699965;52.444467;4.822283;11.530000;339.600000;16863;16702
1206699970;52.444600;4.822183;11.340000;334.500000;13626;13687
1206699975;52.444717;4.822067;11.150000;336.100000;13668;13689
1206699980;52.444850;4.821967;10.990000;332.800000;13708;13687
1206699985;52.444967;4.821867;11.270000;334.100000;13708;13687
1206699990;52.445100;4.821783;11.200000;333.800000;11836;11297
1206699996;52.445233;4.821683;10.590000;335.800000;11841;11424
1206700001;52.445367;4.821600;10.800000;338.700000;11838;11425
1206700006;52.445483;4.821517;11.690000;350.300000;11885;11430
1206700011;52.445617;4.821450;10.530000;342.400000;11756;11425
1206700016;52.445733;4.821400;10.420000;342.600000;16817;17494
1206700022;52.445883;4.821317;10.550000;344.100000;16860;17534
1206700028;52.446050;4.821233;10.870000;345.100000;16859;17454
1206700033;52.446183;4.821167;11.160000;343.900000;16859;17454
1206700038;52.446317;4.821117;11.260000;345.800000;16899;17453
1206700043;52.446450;4.821067;11.300000;348.500000;16940;17454
1206700048;52.446600;4.821017;11.440000;350.100000;16940;17542
1206700053;52.446733;4.820983;11.550000;354.300000;16860;17538
1206700058;52.446883;4.820950;11.620000;355.600000;12355;11508
1206700064;52.447050;4.820933;11.660000;357.600000;12776;12930
1206700069;52.447200;4.820933;11.220000;359.400000;12727;12934
1206700074;52.447350;4.820933;11.180000;0.700000;12731;12930
1206700080;52.447517;4.820933;11.150000;1.800000;12776;12894
1206700086;52.447667;4.820933;10.890000;2.300000;12818;12807
1206700092;52.447833;4.820950;11.180000;2.900000;12858;12936
1206700097;52.447967;4.820967;10.890000;6.100000;12862;12934
1206700102;52.448117;4.820983;10.860000;6.200000;12857;12936
1206700107;52.448250;4.821017;11.020000;6.400000;10946;11050
1206700112;52.448383;4.821033;10.780000;7.200000;10824;10924
1206700117;52.448517;4.821067;10.830000;6.500000;10993;11093
1206700123;52.448667;4.821100;10.660000;6.600000;11041;11095
1206700128;52.448800;4.821117;10.490000;4.700000;11074;11093
1206700133;52.448933;4.821117;10.120000;359.700000;11415;11384
1206700138;52.449050;4.821117;10.150000;356.700000;12606;12597
1206700145;52.449233;4.821083;10.160000;350.900000;12606;12596
1206700150;52.449350;4.821050;10.120000;350.100000;12436;12429
1206700155;52.449467;4.821017;10.170000;352.300000;9119;9082
1206700160;52.449600;4.820983;9.730000;354.100000;9117;9084
1206700165;52.449717;4.820967;9.510000;355.700000;9115;9110
1206700170;52.449833;4.820950;9.120000;353.500000;9204;9171
1206700176;52.449950;4.820917;8.570000;350.100000;9284;9211
1206700181;52.450067;4.820883;8.640000;349.100000;12947;13308
1206700186;52.450167;4.820850;8.470000;344.500000;11504;11554
1206700191;52.450267;4.820783;8.910000;341.300000;11416;11514
1206700217;52.450783;4.820417;8.740000;331.600000;9120;9162
1206700226;52.450950;4.820267;8.300000;334.000000;9163;9251
1206700231;52.451033;4.820183;7.900000;327.700000;9123;9211
1206700236;52.451133;4.820100;8.110000;329.800000;9204;9291
1206700241;52.451217;4.820017;8.170000;330.200000;9204;9251
1206700246;52.451317;4.819950;7.940000;327.400000;9120;9251
1206700252;52.451417;4.819833;7.870000;328.800000;9123;9292
1206700257;52.451483;4.819750;7.670000;327.000000;14857;14770
1206700263;52.451583;4.819650;7.580000;320.900000;14948;16031
1206700268;52.451650;4.819550;7.600000;320.600000;20127;21470
1206700270;52.451683;4.819500;7.360000;317.100000;20002;21134
1206700278;52.451800;4.819333;8.580000;313.700000;20172;21263
1206700283;52.451867;4.819200;8.870000;312.300000;20172;21260
1206700289;52.451950;4.819033;9.190000;310.100000;14619;12687
1206700294;52.452033;4.818867;9.610000;307.200000;10521;10296
1206700299;52.452117;4.818700;9.530000;306.800000;12347;12677
1206700304;52.452200;4.818533;9.890000;308.300000;12349;12677
1206700309;52.452267;4.818383;9.670000;308.200000;12436;12677
1206700314;52.452333;4.818233;8.980000;306.800000;12354;12685
1206700319;52.452417;4.818083;9.360000;307.000000;12348;12640
1206700326;52.452517;4.817867;9.360000;305.700000;15239;15611
1206700331;52.452583;4.817700;9.530000;304.800000;15280;15611
1206700336;52.452667;4.817533;10.480000;307.600000;15242;15611
1206700342;52.452750;4.817333;10.500000;307.800000;15239;16201
1206700347;52.452817;4.817167;10.350000;305.100000;15284;16201
1206700352;52.452900;4.817000;10.260000;305.000000;15328;16241
1206700357;52.453000;4.816817;10.820000;307.500000;15327;16201
1206700362;52.453067;4.816650;10.770000;307.800000;15328;16241
1206700367;52.453150;4.816483;10.860000;310.300000;15328;16241
1206700373;52.453250;4.816267;10.910000;308.600000;15322;16197
1206700378;52.453333;4.816100;10.970000;308.500000;9292;9372
1206700384;52.453433;4.815900;10.910000;309.700000;9289;9415
1206700390;52.453533;4.815700;10.590000;309.500000;9244;9332
1206700395;52.453617;4.815517;10.630000;305.100000;9203;9340
1206700400;52.453700;4.815367;10.160000;309.200000;9244;9333
1206700405;52.453783;4.815200;10.190000;311.600000;9204;9319
1206700410;52.453883;4.815050;10.120000;311.900000;9204;9333
1206700415;52.453950;4.814883;10.390000;312.100000;9207;4905
1206700421;52.454050;4.814700;9.910000;310.700000;9204;4654
1206700426;52.454133;4.814550;9.770000;312.500000;9204;4567
1206700431;52.454233;4.814417;9.240000;313.400000;9204;4403
1206700436;52.454300;4.814267;8.400000;312.700000;9204;4483
1206700442;52.454417;4.814100;9.200000;315.300000;9203;4233
1206700448;52.454517;4.813933;9.580000;313.300000;9120;3483
1206700453;52.454600;4.813817;8.950000;315.500000;8313;3645
1206700458;52.454683;4.813683;8.720000;317.500000;4789;3983
1206700463;52.454750;4.813567;8.790000;317.900000;4530;3643
1206700468;52.454833;4.813450;8.510000;321.000000;4535;3481
1206700473;52.454917;4.813350;9.230000;320.700000;4532;3482
1206700479;52.455000;4.813217;7.380000;324.200000;4190;3145
1206700484;52.455083;4.813133;8.330000;325.500000;4190;8667
1206700489;52.455167;4.813050;7.490000;324.600000;4195;8914
1206700494;52.455233;4.812967;7.110000;327.300000;9030;8831
1206700499;52.455317;4.812883;6.580000;329.100000;20263;18204
1206700516;52.455533;4.812700;4.640000;336.500000;18564;17955
1206700524;52.455617;4.812633;3.460000;336.300000;15029;12388
1206700529;52.455650;4.812600;2.560000;330.600000;2081;2226
1206700534;52.455667;4.812583;2.250000;338.500000;12561;636
1206700539;52.455700;4.812567;2.110000;343.600000;14347;378
1206700545;52.455733;4.812550;1.090000;349.500000;14388;15150
1206700550;52.455750;4.812533;2.420000;336.800000;14307;15191
1206700555;52.455783;4.812500;2.970000;338.700000;14558;15316
1206700560;52.455833;4.812467;3.610000;340.500000;9123;8911
1206700567;52.455900;4.812433;3.760000;344.900000;9033;8955
1206700572;52.455933;4.812417;3.880000;348.200000;9034;8960
1206700577;52.455983;4.812400;4.110000;349.300000;8948;8920
1206700582;52.456033;4.812383;4.070000;351.000000;8953;8914
1206700587;52.456083;4.812383;4.010000;354.400000;13156;13978
1206700592;52.456133;4.812383;4.140000;0.100000;14647;14940
1206700598;52.456200;4.812383;4.620000;353.700000;14563;14899
1206700603;52.456267;4.812367;4.950000;359.100000;14687;14938
1206700608;52.456317;4.812367;5.160000;355.900000;14727;14942
1206700613;52.456383;4.812367;5.540000;358.400000;14642;14940
1206700618;52.456467;4.812367;6.000000;359.600000;11545;11554
1206700625;52.456567;4.812350;6.720000;357.500000;11505;11507
1206700630;52.456650;4.812350;6.690000;2.100000;11504;11507
1206700635;52.456750;4.812350;8.350000;3.400000;11497;11507
1206700640;52.456833;4.812333;7.060000;358.800000;11416;11465
1206700645;52.456917;4.812333;6.630000;1.300000;11625;11594
1206700651;52.457017;4.812350;6.810000;6.800000;11501;11425
1206700656;52.457117;4.812367;6.940000;4.300000;11585;11553
1206700661;52.457200;4.812367;6.920000;2.300000;11585;12189
1206700666;52.457283;4.812383;6.900000;7.300000;19151;19167
1206700671;52.457367;4.812400;7.350000;7.000000;19151;19207
1206700677;52.457483;4.812433;7.950000;8.400000;19070;19127
1206700683;52.457600;4.812467;8.470000;11.900000;19192;19247
1206700685;52.457650;4.812483;9.070000;15.900000;19151;19207
1206700693;52.457817;4.812567;9.880000;28.400000;19152;19207
1206700698;52.457917;4.812567;11.660000;327.800000;19151;19247
1206700704;52.458067;4.812617;9.390000;12.000000;19229;19207
1206700709;52.458183;4.812667;9.970000;11.000000;16276;16533
1206700714;52.458300;4.812717;9.930000;11.700000;16344;16613
1206700719;52.458433;4.812767;10.080000;12.400000;16349;16612
1206700724;52.458550;4.812800;9.940000;10.000000;16349;16617
1206700729;52.458667;4.812817;10.350000;8.200000;16349;16572
1206700734;52.458800;4.812850;10.610000;6.600000;13878;14358
1206700740;52.458967;4.812867;10.510000;5.000000;13820;14358
1206700746;52.459117;4.812900;10.610000;5.000000;14049;14358
1206700752;52.459283;4.812917;10.710000;2.600000;14008;14358
1206700757;52.459417;4.812933;10.220000;1.900000;14047;14269
1206700762;52.459550;4.812933;10.940000;0.800000;14048;14315
1206700767;52.459683;4.812933;10.910000;2.000000;13967;14268
1206700772;52.459817;4.812950;10.890000;1.200000;13968;14188
1206700777;52.459950;4.812950;11.000000;1.700000;14087;14269
1206700782;52.460083;4.812967;10.850000;3.500000;14056;14269
1206700788;52.460250;4.812967;10.870000;2.300000;14048;14269
1206700793;52.460383;4.812983;10.870000;3.000000;12437;12390
1206700798;52.460517;4.813000;10.380000;2.600000;12267;12266
1206700814;52.460933;4.813017;10.110000;3.500000;12307;12266
1206700822;52.461133;4.813050;9.780000;6.300000;12225;12305
1206700827;52.461250;4.813083;9.850000;8.300000;12185;12136
1206700832;52.461367;4.813100;9.980000;9.700000;12015;11928
1206700838;52.461517;4.813117;9.610000;4.500000;12095;12007
1206700843;52.461633;4.813133;10.450000;8.300000;12265;12180
1206700848;52.461767;4.813150;9.710000;7.700000;12178;12345
1206700853;52.461867;4.813183;9.420000;14.900000;12095;12220
1206700858;52.461983;4.813233;9.340000;15.800000;12095;12096
1206700865;52.462150;4.813300;8.870000;10.100000;12265;12225
1206700870;52.462250;4.813333;9.060000;11.900000;12183;12181
1206700875;52.462367;4.813383;8.520000;7.600000;12090;12096
1206700880;52.462483;4.813417;8.910000;11.600000;12095;12184
1206700886;52.462583;4.813483;8.200000;10.200000;12139;12265
1206700887;52.462617;4.813483;8.500000;8.200000;12095;12096
1206700887;52.462617;4.813483;8.500000;8.200000;12183;12345
1206700898;52.462833;4.813500;7.080000;354.800000;12180;12181
1206700906;52.463000;4.813600;8.590000;12.700000;12095;12176
1206700911;52.463117;4.813683;8.300000;18.600000;12055;12096
1206700916;52.463217;4.813750;8.200000;20.200000;15888;17370
1206700923;52.463350;4.813817;7.540000;22.600000;16984;17454
1206700928;52.463433;4.813883;7.540000;25.100000;16843;17453
1206700933;52.463517;4.813967;7.360000;26.300000;16770;17345
1206700938;52.463600;4.814017;7.360000;24.900000;16775;17372
1206700943;52.463683;4.814083;7.450000;27.700000;16859;17287
1206700949;52.463783;4.814167;8.000000;27.300000;16859;17324
1206700954;52.463867;4.814233;7.310000;22.600000;16859;17284
1206700959;52.463967;4.814300;7.430000;21.800000;16859;17373
1206700964;52.464050;4.814367;7.870000;23.700000;16940;17539
1206700969;52.464133;4.814433;8.260000;30.500000;19492;19545
1206700974;52.464217;4.814533;8.780000;39.300000;19579;19546
1206700979;52.464300;4.814650;9.200000;45.800000;19661;19626
1206700986;52.464417;4.814867;9.940000;51.100000;19663;19626
1206700991;52.464500;4.815017;10.360000;51.800000;19661;19628
1206700996;52.464583;4.815183;10.740000;50.300000;19663;19628
1206701002;52.464683;4.815400;11.350000;50.800000;19701;19626
1206701007;52.464767;4.815583;11.630000;51.100000;19663;19628
1206701012;52.464867;4.815767;12.090000;52.900000;19743;19797
1206701017;52.464950;4.815967;12.530000;52.700000;19703;19797
1206701022;52.465050;4.816167;12.480000;50.500000;19750;19797
1206701027;52.465150;4.816350;12.490000;46.500000;19743;19797
1206701033;52.465283;4.816567;12.440000;42.800000;19791;19798
1206701038;52.465417;4.816767;13.120000;39.800000;19918;19959
1206701044;52.465567;4.816967;13.300000;34.800000;19833;19838
1206701049;52.465717;4.817117;13.760000;30.600000;19745;19837
1206701054;52.465867;4.817233;13.970000;29.800000;19741;19799
1206701060;52.466033;4.817383;13.060000;21.700000;14137;15697
1206701065;52.466183;4.817467;13.610000;12.500000;14138;14358
1206701070;52.466333;4.817500;11.890000;6.800000;14051;14228
1206701075;52.466483;4.817517;11.480000;0.200000;13964;14188
1206701080;52.466633;4.817500;11.190000;355.200000;13837;14107
1206701085;52.466767;4.817467;10.850000;349.700000;14007;14148
1206701090;52.466883;4.817417;10.450000;346.000000;13967;14104
1206701096;52.467033;4.817333;10.290000;337.400000;13878;14019
1206701101;52.467150;4.817250;10.760000;329.500000;13797;13893
1206701112;52.467383;4.817000;9.960000;318.300000;13797;13856
1206701118;52.467500;4.816850;11.130000;332.700000;13754;13855
1206701125;52.467650;4.816667;10.060000;320.000000;13797;13858
1206701131;52.467767;4.816517;10.300000;321.800000;13797;13858
1206701136;52.467867;4.816383;9.540000;323.700000;13712;13855
1206701141;52.467967;4.816250;10.050000;318.500000;10994;11255
1206701146;52.468050;4.816117;10.300000;318.600000;11237;11259
1206701151;52.468150;4.815983;10.100000;317.300000;11333;11344
1206701156;52.468250;4.815833;10.060000;318.600000;11245;11215
1206701163;52.468383;4.815650;10.100000;324.200000;11415;11344
1206701168;52.468483;4.815550;9.760000;324.900000;11376;11344
1206701173;52.468600;4.815433;10.160000;326.100000;11335;11344
1206701178;52.468700;4.815300;9.350000;325.100000;11331;11302
1206701183;52.468800;4.815183;9.640000;323.500000;11246;11257
1206701188;52.468883;4.815067;9.670000;321.000000;11246;11224
1206701193;52.468983;4.814950;9.630000;321.700000;11375;11299
1206701198;52.469083;4.814833;9.810000;325.000000;11335;11296
1206701204;52.469200;4.814717;9.720000;330.300000;11327;11264
1206701209;52.469300;4.814633;9.270000;336.000000;9284;9211
1206701214;52.469417;4.814550;9.340000;339.100000;9252;4485
1206701219;52.469517;4.814483;8.840000;340.900000;9123;4150
1206701226;52.469667;4.814400;9.380000;340.500000;9074;3482
1206701231;52.469767;4.814333;8.930000;340.100000;9034;3183
1206701236;52.469867;4.814283;8.570000;339.700000;9118;3477
1206701241;52.469967;4.814217;8.600000;342.200000;9033;2724
1206701247;52.470100;4.814167;8.120000;347.100000;9120;9001
1206701252;52.470200;4.814133;8.230000;349.800000;9123;9129
1206701257;52.470300;4.814100;8.160000;351.200000;9163;9169
1206701262;52.470400;4.814083;7.920000;352.800000;9079;9169
1206701267;52.470500;4.814067;7.950000;353.200000;9034;9087
1206701272;52.470583;4.814033;7.890000;350.800000;9083;9165
1206701278;52.470700;4.814017;7.400000;357.200000;9033;9082
1206701285;52.470850;4.814017;7.660000;0.700000;9118;9171
1206701290;52.470933;4.814017;7.720000;1.700000;9079;9127
1206701295;52.471033;4.814000;7.080000;359.300000;9120;9171
1206701300;52.471133;4.814017;7.500000;4.700000;9119;9162
1206701305;52.471217;4.814033;7.110000;4.500000;12517;12345
1206701310;52.471317;4.814050;7.260000;6.000000;12517;12345
1206701315;52.471400;4.814083;7.140000;5.600000;12517;12345
1206701321;52.471500;4.814083;7.070000;9.000000;12437;12265
1206701326;52.471600;4.814100;7.060000;5.300000;12355;12178
1206701331;52.471700;4.814117;7.230000;6.600000;12436;12265
1206701336;52.471783;4.814117;7.400000;3.900000;12436;12306
1206701341;52.471883;4.814133;7.710000;10.100000;12522;12347
1206701348;52.472017;4.814183;7.480000;12.900000;12523;12347
1206701353;52.472100;4.814233;7.180000;10.700000;12517;12345
1206701358;52.472183;4.814267;7.520000;18.200000;12517;12347
1206701363;52.472283;4.814333;7.570000;19.200000;12437;12305
1206701368;52.472367;4.814383;7.870000;19.300000;12436;12265
1206701374;52.472483;4.814450;7.980000;18.700000;12517;12347
1206701379;52.472583;4.814500;8.250000;21.900000;12557;12387
